0.000976562,0.000976562,0.0478516,0.0605469
0.0634766,0.000976562,0.0791016,0.0605469
0.125977,0.000976562,0.141602,0.0605469
0.188477,0.000976562,0.204102,0.0605469
0.250977,0.000976562,0.266602,0.0605469
0.313477,0.000976562,0.329102,0.0605469
0.375977,0.000976562,0.391602,0.0605469
0.438477,0.000976562,0.454102,0.0605469
0.500977,0.000976562,0.500977,0.0605469
0.563477,0.000976562,0.591797,0.0605469
0.625977,0.000976562,0.654297,0.0605469
0.688477,0.000976562,0.704102,0.0605469
0.750977,0.000976562,0.797852,0.0605469
0.813477,0.000976562,0.860352,0.0605469
0.875977,0.000976562,0.891602,0.0605469
0.938477,0.000976562,0.954102,0.0605469
0.000976562,0.0634766,0.0166016,0.123047
0.0634766,0.0634766,0.0791016,0.123047
0.125977,0.0634766,0.141602,0.123047
0.188477,0.0634766,0.204102,0.123047
0.250977,0.0634766,0.266602,0.123047
0.313477,0.0634766,0.329102,0.123047
0.375977,0.0634766,0.391602,0.123047
0.438477,0.0634766,0.454102,0.123047
0.500977,0.0634766,0.516602,0.123047
0.563477,0.0634766,0.579102,0.123047
0.625977,0.0634766,0.641602,0.123047
0.688477,0.0634766,0.704102,0.123047
0.750977,0.0634766,0.766602,0.123047
0.813477,0.0634766,0.813477,0.123047
0.875977,0.0634766,0.891602,0.123047
0.938477,0.0634766,0.954102,0.123047
0.000976562,0.125977,0.0478516,0.185547
0.0634766,0.125977,0.110352,0.185547
0.125977,0.125977,0.172852,0.185547
0.188477,0.125977,0.235352,0.185547
0.250977,0.125977,0.297852,0.185547
0.313477,0.125977,0.360352,0.185547
0.375977,0.125977,0.422852,0.185547
0.438477,0.125977,0.485352,0.185547
0.500977,0.125977,0.547852,0.185547
0.563477,0.125977,0.610352,0.185547
0.625977,0.125977,0.672852,0.185547
0.688477,0.125977,0.735352,0.185547
0.750977,0.125977,0.797852,0.185547
0.813477,0.125977,0.860352,0.185547
0.875977,0.125977,0.922852,0.185547
0.938477,0.125977,0.985352,0.185547
0.000976562,0.188477,0.0478516,0.248047
0.0634766,0.188477,0.110352,0.248047
0.125977,0.188477,0.172852,0.248047
0.188477,0.188477,0.235352,0.248047
0.250977,0.188477,0.297852,0.248047
0.313477,0.188477,0.360352,0.248047
0.375977,0.188477,0.422852,0.248047
0.438477,0.188477,0.485352,0.248047
0.500977,0.188477,0.547852,0.248047
0.563477,0.188477,0.610352,0.248047
0.625977,0.188477,0.672852,0.248047
0.688477,0.188477,0.735352,0.248047
0.750977,0.188477,0.797852,0.248047
0.813477,0.188477,0.860352,0.248047
0.875977,0.188477,0.922852,0.248047
0.938477,0.188477,0.985352,0.248047
0.000976562,0.250977,0.0478516,0.310547
0.0634766,0.250977,0.110352,0.310547
0.125977,0.250977,0.172852,0.310547
0.188477,0.250977,0.235352,0.310547
0.250977,0.250977,0.297852,0.310547
0.313477,0.250977,0.360352,0.310547
0.375977,0.250977,0.422852,0.310547
0.438477,0.250977,0.485352,0.310547
0.500977,0.250977,0.547852,0.310547
0.563477,0.250977,0.610352,0.310547
0.625977,0.250977,0.672852,0.310547
0.688477,0.250977,0.735352,0.310547
0.750977,0.250977,0.797852,0.310547
0.813477,0.250977,0.860352,0.310547
0.875977,0.250977,0.922852,0.310547
0.938477,0.250977,0.985352,0.310547
0.000976562,0.313477,0.0478516,0.373047
0.0634766,0.313477,0.110352,0.373047
0.125977,0.313477,0.172852,0.373047
0.188477,0.313477,0.235352,0.373047
0.250977,0.313477,0.297852,0.373047
0.313477,0.313477,0.360352,0.373047
0.375977,0.313477,0.422852,0.373047
0.438477,0.313477,0.485352,0.373047
0.500977,0.313477,0.547852,0.373047
0.563477,0.313477,0.610352,0.373047
0.625977,0.313477,0.672852,0.373047
0.688477,0.313477,0.735352,0.373047
0.750977,0.313477,0.797852,0.373047
0.813477,0.313477,0.860352,0.373047
0.875977,0.313477,0.922852,0.373047
0.938477,0.313477,0.985352,0.373047
0.000976562,0.375977,0.0478516,0.435547
0.0634766,0.375977,0.110352,0.435547
0.125977,0.375977,0.172852,0.435547
0.188477,0.375977,0.235352,0.435547
0.250977,0.375977,0.297852,0.435547
0.313477,0.375977,0.360352,0.435547
0.375977,0.375977,0.422852,0.435547
0.438477,0.375977,0.485352,0.435547
0.500977,0.375977,0.547852,0.435547
