0.0625,0.6875,0.0908203,0.75
0.125,0.6875,0.143555,0.75
0.1875,0.6875,0.206055,0.75
0.25,0.6875,0.261719,0.75
0.3125,0.6875,0.339844,0.75
0.375,0.6875,0.404297,0.75
0.4375,0.6875,0.450195,0.75
0.5,0.6875,0.511719,0.75
0.5625,0.6875,0.581055,0.75
0.625,0.6875,0.642578,0.75
0.6875,0.6875,0.708008,0.75
0.75,0.6875,0.791992,0.75
0.8125,0.6875,0.854492,0.75
0.875,0.6875,0.916992,0.75
0.9375,0.6875,0.963867,0.75
0,0.75,0.0322266,0.8125
0.0625,0.75,0.0947266,0.8125
0.125,0.75,0.157227,0.8125
0.1875,0.75,0.219727,0.8125
0.25,0.75,0.282227,0.8125
0.3125,0.75,0.344727,0.8125
0.375,0.75,0.420898,0.8125
0.4375,0.75,0.472656,0.8125
0.5,0.75,0.530273,0.8125
0.5625,0.75,0.592773,0.8125
0.625,0.75,0.655273,0.8125
0.6875,0.75,0.717773,0.8125
0.75,0.75,0.763672,0.8125
0.8125,0.75,0.826172,0.8125
0.875,0.75,0.888672,0.8125
0.9375,0.75,0.951172,0.8125
0,0.8125,0.0351562,0.875
0.0625,0.8125,0.0976562,0.875
0.125,0.8125,0.161133,0.875
0.1875,0.8125,0.223633,0.875
0.25,0.8125,0.286133,0.875
0.3125,0.8125,0.348633,0.875
0.375,0.8125,0.411133,0.875
0.4375,0.8125,0.46582,0.875
0.5,0.8125,0.536133,0.875
0.5625,0.8125,0.597656,0.875
0.625,0.8125,0.660156,0.875
0.6875,0.8125,0.722656,0.875
0.75,0.8125,0.785156,0.875
0.8125,0.8125,0.84375,0.875
0.875,0.8125,0.90625,0.875
0.9375,0.8125,0.96582,0.875
0,0.875,0.0273438,0.9375
0.0625,0.875,0.0898438,0.9375
0.125,0.875,0.152344,0.9375
0.1875,0.875,0.214844,0.9375
0.25,0.875,0.277344,0.9375
0.3125,0.875,0.339844,0.9375
0.375,0.875,0.417969,0.9375
0.4375,0.875,0.464844,0.9375
0.5,0.875,0.527344,0.9375
0.5625,0.875,0.589844,0.9375
0.625,0.875,0.652344,0.9375
0.6875,0.875,0.714844,0.9375
0.75,0.875,0.761719,0.9375
0.8125,0.875,0.824219,0.9375
0.875,0.875,0.886719,0.9375
0.9375,0.875,0.949219,0.9375
0,0.9375,0.0283203,1
0.0625,0.9375,0.0898438,1
0.125,0.9375,0.15332,1
0.1875,0.9375,0.21582,1
0.25,0.9375,0.27832,1
0.3125,0.9375,0.34082,1
0.375,0.9375,0.40332,1
0.4375,0.9375,0.46582,1
0.5,0.9375,0.52832,1
0.5625,0.9375,0.589844,1
0.625,0.9375,0.652344,1
0.6875,0.9375,0.714844,1
0.75,0.9375,0.777344,1
0.8125,0.9375,0.836914,1
0.875,0.9375,0.90332,1
0.9375,0.9375,0.961914,1
